DigitalOrderItemId,DeliveryPacketId,AffectedItemQuantity,TransactionAmount,BaseCurrencyCode,ClaimCode,FXTransactionAmount,FXCurrencyCode,MonetaryComponentTypeCode,OfferTypeCode
09EHDLO44H3UI55AKK10CHVCAGQH9HRIQMC9KR3KH5E4K457G0K0,FV2UK9OD9S6KESG6MA4CO2AE1RFR9HKEF6O4Q9KPRPMV76UAQB00,1,19.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
09EHDLO44H3UI55AKK10CHVCAGQH9HRIQMC9KR3KH5E4K457G0K0,FV2UK9OD9S6KESG6MA4CO2AE1RFR9HKEF6O4Q9KPRPMV76UAQB00,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
09EHDLO44H3UI55AKK10CHVCAGQH9HRIQMC9KR3KH5E4K457G0K0,FV2UK9OD9S6KESG6MA4CO2AE1RFR9HKEF6O4Q9KPRPMV76UAQB00,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
A82LE7TPDIM0PGDU9A5HJUGBQ92IQ8QCM11IA8CGEDR3MKVJ5V40,GM1A34IM4LQ5VN2647VBLUU1947MGJBFJDGN855IHS2P4M6A6ET0,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
A82LE7TPDIM0PGDU9A5HJUGBQ92IQ8QCM11IA8CGEDR3MKVJ5V40,GM1A34IM4LQ5VN2647VBLUU1947MGJBFJDGN855IHS2P4M6A6ET0,1,-14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
A82LE7TPDIM0PGDU9A5HJUGBQ92IQ8QCM11IA8CGEDR3MKVJ5V40,GM1A34IM4LQ5VN2647VBLUU1947MGJBFJDGN855IHS2P4M6A6ET0,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
A82LE7TPDIM0PGDU9A5HJUGBQ92IQ8QCM11IA8CGEDR3MKVJ5V40,GM1A34IM4LQ5VN2647VBLUU1947MGJBFJDGN855IHS2P4M6A6ET0,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
R1DIQLALN894PVDCO1C63J60VE6HLJM855EEC0BU473G3MP0FM5G,1JGH36S9E7REI8OKMTNDF7L15DQO6BRTFU51H4EFDL7BPVPPGCJG,1,1.23,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
R1DIQLALN894PVDCO1C63J60VE6HLJM855EEC0BU473G3MP0FM5G,1JGH36S9E7REI8OKMTNDF7L15DQO6BRTFU51H4EFDL7BPVPPGCJG,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
6U3SBB9F0O0TTGVQF277MKVN5IC6078DQHL83DKQ0QL9DGTJSGP0,H184LPN6S4TQCCH3F05DO1S5LUKEJ8UL3APHEB435GO8OGD91FCG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
6U3SBB9F0O0TTGVQF277MKVN5IC6078DQHL83DKQ0QL9DGTJSGP0,H184LPN6S4TQCCH3F05DO1S5LUKEJ8UL3APHEB435GO8OGD91FCG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
6U3SBB9F0O0TTGVQF277MKVN5IC6078DQHL83DKQ0QL9DGTJSGP0,H184LPN6S4TQCCH3F05DO1S5LUKEJ8UL3APHEB435GO8OGD91FCG,1,-14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
6U3SBB9F0O0TTGVQF277MKVN5IC6078DQHL83DKQ0QL9DGTJSGP0,H184LPN6S4TQCCH3F05DO1S5LUKEJ8UL3APHEB435GO8OGD91FCG,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
M3RLJLDVCEFVR9JTE9540P5EPQJO60VHLBEGETDV6C7B9FFV46I0,B6OEJMUROHOI481M0SF6EGLDVCDN9EM2QQG8O4ACINE60MASRJ4G,1,1.23,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
M3RLJLDVCEFVR9JTE9540P5EPQJO60VHLBEGETDV6C7B9FFV46I0,B6OEJMUROHOI481M0SF6EGLDVCDN9EM2QQG8O4ACINE60MASRJ4G,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
IOPD990KCBFEHTDITVPLTRVODMD9NPH4KQ8NL314H1OAD4UQPCMG,GKL71PN6Q30LSHT0I2JH6SP7988KQE3NJ276FEMJ9GSVT7N153P0,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
IOPD990KCBFEHTDITVPLTRVODMD9NPH4KQ8NL314H1OAD4UQPCMG,GKL71PN6Q30LSHT0I2JH6SP7988KQE3NJ276FEMJ9GSVT7N153P0,1,1.23,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
AKDK6EGT9502I80PO73B869G1VDOEKS34II8MIPHSRIOUHTUS05G,NAV27B680M0HK6UV4JT3P5LPR4KE3T7BU6GQQAA5VV9PTLU1HB00,1,1.23,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
AKDK6EGT9502I80PO73B869G1VDOEKS34II8MIPHSRIOUHTUS05G,NAV27B680M0HK6UV4JT3P5LPR4KE3T7BU6GQQAA5VV9PTLU1HB00,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
ISJA90KUGR2L5FQVIN7E0OOOTK6SQBSSGVGM35KID3I769VLL6V0,TNI4AV7VFNVO559B5102ODMNQV8N4J6RUA2M859SCE9OII5DLBDG,1,-24.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
ISJA90KUGR2L5FQVIN7E0OOOTK6SQBSSGVGM35KID3I769VLL6V0,TNI4AV7VFNVO559B5102ODMNQV8N4J6RUA2M859SCE9OII5DLBDG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
ISJA90KUGR2L5FQVIN7E0OOOTK6SQBSSGVGM35KID3I769VLL6V0,TNI4AV7VFNVO559B5102ODMNQV8N4J6RUA2M859SCE9OII5DLBDG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
ISJA90KUGR2L5FQVIN7E0OOOTK6SQBSSGVGM35KID3I769VLL6V0,TNI4AV7VFNVO559B5102ODMNQV8N4J6RUA2M859SCE9OII5DLBDG,1,24.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
G6RCDPSLK47TJC8NQLSRLA6M6LBOBVVQ7NECRPRTINMQCAJRFBNG,Q5CV8QJKK5OQ2PK42E23OROS2DPK9CLKTUUEBU9UJBO6TF2G4E6G,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
G6RCDPSLK47TJC8NQLSRLA6M6LBOBVVQ7NECRPRTINMQCAJRFBNG,Q5CV8QJKK5OQ2PK42E23OROS2DPK9CLKTUUEBU9UJBO6TF2G4E6G,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
G6RCDPSLK47TJC8NQLSRLA6M6LBOBVVQ7NECRPRTINMQCAJRFBNG,Q5CV8QJKK5OQ2PK42E23OROS2DPK9CLKTUUEBU9UJBO6TF2G4E6G,1,-14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
G6RCDPSLK47TJC8NQLSRLA6M6LBOBVVQ7NECRPRTINMQCAJRFBNG,Q5CV8QJKK5OQ2PK42E23OROS2DPK9CLKTUUEBU9UJBO6TF2G4E6G,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
3BI4JH0LC0C6TI76M57GKQ2AT7QEF0RRHQSRF7KI6NVL7BTH4D2G,N1HT1DH62SLP9RGN75JT4996H68A0B6DUPPL97FA1DRE4MO7O560,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
SSMHE6L85AURFFBPP9A6D0MNMD37JNV186V3VBGM8B3QEQC6EUE0,P6PSTOLL2PQI2LNP0LL1SUSC3B5CPUMF2E8B9UAJGVUUIPLINEJG,1,-24.25,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
SSMHE6L85AURFFBPP9A6D0MNMD37JNV186V3VBGM8B3QEQC6EUE0,P6PSTOLL2PQI2LNP0LL1SUSC3B5CPUMF2E8B9UAJGVUUIPLINEJG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
SSMHE6L85AURFFBPP9A6D0MNMD37JNV186V3VBGM8B3QEQC6EUE0,P6PSTOLL2PQI2LNP0LL1SUSC3B5CPUMF2E8B9UAJGVUUIPLINEJG,1,24.25,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
SSMHE6L85AURFFBPP9A6D0MNMD37JNV186V3VBGM8B3QEQC6EUE0,P6PSTOLL2PQI2LNP0LL1SUSC3B5CPUMF2E8B9UAJGVUUIPLINEJG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
MII5F8V6BPMRLKEPTCETGVMQB9JS327Q6JE9NKBOJV75O0UMSO80,P6B5C8DON16EK2T3JJD1MJDU05SNOG7B1KSJVVCDEQ4CQGQCH9I0,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
MII5F8V6BPMRLKEPTCETGVMQB9JS327Q6JE9NKBOJV75O0UMSO80,P6B5C8DON16EK2T3JJD1MJDU05SNOG7B1KSJVVCDEQ4CQGQCH9I0,1,-24.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
MII5F8V6BPMRLKEPTCETGVMQB9JS327Q6JE9NKBOJV75O0UMSO80,P6B5C8DON16EK2T3JJD1MJDU05SNOG7B1KSJVVCDEQ4CQGQCH9I0,1,24.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
MII5F8V6BPMRLKEPTCETGVMQB9JS327Q6JE9NKBOJV75O0UMSO80,P6B5C8DON16EK2T3JJD1MJDU05SNOG7B1KSJVVCDEQ4CQGQCH9I0,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
R4I14II3RN96J99MLL6NV47M998503H0PLLF5IBLJBK4LV0V4U90,6BH56DE57AOPMDF4PL351748F1K2448GNF95HQNESUOJJ394JAV0,1,1.23,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
R4I14II3RN96J99MLL6NV47M998503H0PLLF5IBLJBK4LV0V4U90,6BH56DE57AOPMDF4PL351748F1K2448GNF95HQNESUOJJ394JAV0,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
3B35MMBK5JHKI5L5A62AT0NOF413LDBRL57UOF4EDFR497EI2DO0,0IIJCD3I30GB03259TPN8QU14JCNC1IAV9AAUBNJJ33LQOEKQJL0,1,1.23,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
3B35MMBK5JHKI5L5A62AT0NOF413LDBRL57UOF4EDFR497EI2DO0,0IIJCD3I30GB03259TPN8QU14JCNC1IAV9AAUBNJJ33LQOEKQJL0,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
PLNENMB9EQCTMSOR843DPTR01VUGLPKK4PEBFL247M0NCK45STQG,T3JAL83RSUDNQJ8UGN0HQ0P7AENUD614SSMHOIU7MLQ8E61G9N0G,1,19.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
PLNENMB9EQCTMSOR843DPTR01VUGLPKK4PEBFL247M0NCK45STQG,T3JAL83RSUDNQJ8UGN0HQ0P7AENUD614SSMHOIU7MLQ8E61G9N0G,1,-19.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
PLNENMB9EQCTMSOR843DPTR01VUGLPKK4PEBFL247M0NCK45STQG,T3JAL83RSUDNQJ8UGN0HQ0P7AENUD614SSMHOIU7MLQ8E61G9N0G,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
PLNENMB9EQCTMSOR843DPTR01VUGLPKK4PEBFL247M0NCK45STQG,T3JAL83RSUDNQJ8UGN0HQ0P7AENUD614SSMHOIU7MLQ8E61G9N0G,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
FEV2FNTDITVH8ABAF1VE3LF7E92BKPHUU14FFIGF6B0B5HT771D0,FUB7S6A02HJ6FTLREPLEO3CAHU4K920N0PJ4OIJ6PC2RFO9T67I0,1,19.6,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
FEV2FNTDITVH8ABAF1VE3LF7E92BKPHUU14FFIGF6B0B5HT771D0,FUB7S6A02HJ6FTLREPLEO3CAHU4K920N0PJ4OIJ6PC2RFO9T67I0,1,-19.6,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
FEV2FNTDITVH8ABAF1VE3LF7E92BKPHUU14FFIGF6B0B5HT771D0,FUB7S6A02HJ6FTLREPLEO3CAHU4K920N0PJ4OIJ6PC2RFO9T67I0,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
FEV2FNTDITVH8ABAF1VE3LF7E92BKPHUU14FFIGF6B0B5HT771D0,FUB7S6A02HJ6FTLREPLEO3CAHU4K920N0PJ4OIJ6PC2RFO9T67I0,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
1DR837C93A50S7G6QE9LG862FERK9M1MHV29AGIMI2MMATEEEJ7G,HRD2L1NKUMKVS93KEB1HEAEHFBGPJH3P74QUOFS7O9F8LH122F0G,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
1DR837C93A50S7G6QE9LG862FERK9M1MHV29AGIMI2MMATEEEJ7G,HRD2L1NKUMKVS93KEB1HEAEHFBGPJH3P74QUOFS7O9F8LH122F0G,1,-22.46,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
1DR837C93A50S7G6QE9LG862FERK9M1MHV29AGIMI2MMATEEEJ7G,HRD2L1NKUMKVS93KEB1HEAEHFBGPJH3P74QUOFS7O9F8LH122F0G,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
1DR837C93A50S7G6QE9LG862FERK9M1MHV29AGIMI2MMATEEEJ7G,HRD2L1NKUMKVS93KEB1HEAEHFBGPJH3P74QUOFS7O9F8LH122F0G,1,22.46,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
F553KJH0CMBJRE47IEIQVSIBGJVU3R1R0BF3COH4AVCFC5JI6UE0,MN06MRQOM66QRGUJ63H88A3O1NJUTDIGUHTPGSTE8OT5HHJGL7P0,1,35.88,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
F553KJH0CMBJRE47IEIQVSIBGJVU3R1R0BF3COH4AVCFC5JI6UE0,MN06MRQOM66QRGUJ63H88A3O1NJUTDIGUHTPGSTE8OT5HHJGL7P0,1,2.96,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
TMM4OM44I2AQUHQBR796NGNB8TTI1M3MHJIOOTGMMODB3M5K98K0,QBOE1QV62B547VV8A1CB7O5ULMK2M6N3C2DRN7MRIUUNP15BVL10,1,24.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
TMM4OM44I2AQUHQBR796NGNB8TTI1M3MHJIOOTGMMODB3M5K98K0,QBOE1QV62B547VV8A1CB7O5ULMK2M6N3C2DRN7MRIUUNP15BVL10,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
TMM4OM44I2AQUHQBR796NGNB8TTI1M3MHJIOOTGMMODB3M5K98K0,QBOE1QV62B547VV8A1CB7O5ULMK2M6N3C2DRN7MRIUUNP15BVL10,1,-24.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
TMM4OM44I2AQUHQBR796NGNB8TTI1M3MHJIOOTGMMODB3M5K98K0,QBOE1QV62B547VV8A1CB7O5ULMK2M6N3C2DRN7MRIUUNP15BVL10,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
ICU2IVKAAHOP8OUD1KLQQ5DM7STAGTL8H5SB0NR3S7A6NFUEU8TG,CURA411C6360B6UC024UQGN6459I3R0S03NVDV5HM6EBTPGONAP0,1,-24.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
ICU2IVKAAHOP8OUD1KLQQ5DM7STAGTL8H5SB0NR3S7A6NFUEU8TG,CURA411C6360B6UC024UQGN6459I3R0S03NVDV5HM6EBTPGONAP0,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
ICU2IVKAAHOP8OUD1KLQQ5DM7STAGTL8H5SB0NR3S7A6NFUEU8TG,CURA411C6360B6UC024UQGN6459I3R0S03NVDV5HM6EBTPGONAP0,1,24.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
ICU2IVKAAHOP8OUD1KLQQ5DM7STAGTL8H5SB0NR3S7A6NFUEU8TG,CURA411C6360B6UC024UQGN6459I3R0S03NVDV5HM6EBTPGONAP0,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
D1FA5K19P1ISEK3LSSHEMC4ADSAS3P4D90TNHD693LHNND3F61R0,NUG71AQS6G38RDO7MQDONQ6DL2DSAGP20U75PATDBA3L7B73TMD0,1,1.23,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
D1FA5K19P1ISEK3LSSHEMC4ADSAS3P4D90TNHD693LHNND3F61R0,NUG71AQS6G38RDO7MQDONQ6DL2DSAGP20U75PATDBA3L7B73TMD0,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
AJR9GKK80ET9909B7OI4FAQPSFVHT1MIL7I94NNKPE170QVDIP5G,VFCLQT14O3232U2F89LRJ0KNOTJNKLAMUPBONI60TM26S4ROLMJG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
AJR9GKK80ET9909B7OI4FAQPSFVHT1MIL7I94NNKPE170QVDIP5G,VFCLQT14O3232U2F89LRJ0KNOTJNKLAMUPBONI60TM26S4ROLMJG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
AJR9GKK80ET9909B7OI4FAQPSFVHT1MIL7I94NNKPE170QVDIP5G,VFCLQT14O3232U2F89LRJ0KNOTJNKLAMUPBONI60TM26S4ROLMJG,1,-24.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
AJR9GKK80ET9909B7OI4FAQPSFVHT1MIL7I94NNKPE170QVDIP5G,VFCLQT14O3232U2F89LRJ0KNOTJNKLAMUPBONI60TM26S4ROLMJG,1,24.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
0U7DS0U6NF9EPR9PQKPK9FVME7GEU1E0T5DE89CFTK7I5L35JVRG,NMC1TULA16VSJFBEHH4N8Q8BNFPDB7URKUHCELP3QTTPLQTU7TMG,1,1.23,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
0U7DS0U6NF9EPR9PQKPK9FVME7GEU1E0T5DE89CFTK7I5L35JVRG,NMC1TULA16VSJFBEHH4N8Q8BNFPDB7URKUHCELP3QTTPLQTU7TMG,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
8QGCRQLCE7S0CD92Q3532MK8UKJ01EA4GL527N7I1VER848NKQG0,5S8B0U8O9OHBBIVOIB84ARRV5QHRA512CJ0VPQFJCTNF1O6SDDT0,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
8QGCRQLCE7S0CD92Q3532MK8UKJ01EA4GL527N7I1VER848NKQG0,5S8B0U8O9OHBBIVOIB84ARRV5QHRA512CJ0VPQFJCTNF1O6SDDT0,1,-24.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
8QGCRQLCE7S0CD92Q3532MK8UKJ01EA4GL527N7I1VER848NKQG0,5S8B0U8O9OHBBIVOIB84ARRV5QHRA512CJ0VPQFJCTNF1O6SDDT0,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
8QGCRQLCE7S0CD92Q3532MK8UKJ01EA4GL527N7I1VER848NKQG0,5S8B0U8O9OHBBIVOIB84ARRV5QHRA512CJ0VPQFJCTNF1O6SDDT0,1,24.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
R1BA9PP3MDG7FQQGFO277N3TSOK0KTCA84F3SISBSO5LI6SBJ0H0,TJ9P9QFG63LAC8UMV1PRIHIHOFL203E4RO6AO5G1S4SCF3DRUJD0,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
R1BA9PP3MDG7FQQGFO277N3TSOK0KTCA84F3SISBSO5LI6SBJ0H0,TJ9P9QFG63LAC8UMV1PRIHIHOFL203E4RO6AO5G1S4SCF3DRUJD0,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
R1BA9PP3MDG7FQQGFO277N3TSOK0KTCA84F3SISBSO5LI6SBJ0H0,TJ9P9QFG63LAC8UMV1PRIHIHOFL203E4RO6AO5G1S4SCF3DRUJD0,1,19.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
R1BA9PP3MDG7FQQGFO277N3TSOK0KTCA84F3SISBSO5LI6SBJ0H0,TJ9P9QFG63LAC8UMV1PRIHIHOFL203E4RO6AO5G1S4SCF3DRUJD0,1,-19.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
JH1AP5U6HB5SLF4V3MBC83D57G3GNRJQO5FDGPU5IC5R1P27LFI0,5Q5S3K58D1V4TQIA28P0N8N9C6PHT0RCKNGEQPM5KC2QTLCH2N30,1,2.96,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
JH1AP5U6HB5SLF4V3MBC83D57G3GNRJQO5FDGPU5IC5R1P27LFI0,5Q5S3K58D1V4TQIA28P0N8N9C6PHT0RCKNGEQPM5KC2QTLCH2N30,1,35.88,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
O69EV9OANF9U90PCVETECQ7V2SQB6DRDSOOP42AP2UGRT0KEFPI0,7D6HA0NB5EMNHUPO5CGLJGEIU2LQOQ2V3AGDLJER9LG2F7IFEOGG,1,-19.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
O69EV9OANF9U90PCVETECQ7V2SQB6DRDSOOP42AP2UGRT0KEFPI0,7D6HA0NB5EMNHUPO5CGLJGEIU2LQOQ2V3AGDLJER9LG2F7IFEOGG,1,19.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
O69EV9OANF9U90PCVETECQ7V2SQB6DRDSOOP42AP2UGRT0KEFPI0,7D6HA0NB5EMNHUPO5CGLJGEIU2LQOQ2V3AGDLJER9LG2F7IFEOGG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
O69EV9OANF9U90PCVETECQ7V2SQB6DRDSOOP42AP2UGRT0KEFPI0,7D6HA0NB5EMNHUPO5CGLJGEIU2LQOQ2V3AGDLJER9LG2F7IFEOGG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
GUAPQOCJ8FMLR9A0GDSLPKV0JAGPL5B00J277OF50TE1VINK4SHG,B44FR77UOFS9NE025GG0CAD1220BGAVPLDJB1AJAAK5P446BI0H0,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
GUAPQOCJ8FMLR9A0GDSLPKV0JAGPL5B00J277OF50TE1VINK4SHG,B44FR77UOFS9NE025GG0CAD1220BGAVPLDJB1AJAAK5P446BI0H0,1,1.23,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
S8QCDKJ12HPUVTIADF28MTHJUG3A5BDTKPLG5N46M534CTNNPGI0,VBOO10F43F5TUBSHDLH9NL02M1S1P0R82OU8RRKKT229E88619EG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
S8QCDKJ12HPUVTIADF28MTHJUG3A5BDTKPLG5N46M534CTNNPGI0,VBOO10F43F5TUBSHDLH9NL02M1S1P0R82OU8RRKKT229E88619EG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
S8QCDKJ12HPUVTIADF28MTHJUG3A5BDTKPLG5N46M534CTNNPGI0,VBOO10F43F5TUBSHDLH9NL02M1S1P0R82OU8RRKKT229E88619EG,1,-24.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
S8QCDKJ12HPUVTIADF28MTHJUG3A5BDTKPLG5N46M534CTNNPGI0,VBOO10F43F5TUBSHDLH9NL02M1S1P0R82OU8RRKKT229E88619EG,1,24.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
K3V2D3NP7B92CERTIALLR3QKKNJ6K5MJ6OM2HKGN5JLHTBOS9JT0,V1PV4D0HALCOMLPB3AS4TPCOA98HEQIG3SKI3D43L2GTDH55OFGG,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
K3V2D3NP7B92CERTIALLR3QKKNJ6K5MJ6OM2HKGN5JLHTBOS9JT0,V1PV4D0HALCOMLPB3AS4TPCOA98HEQIG3SKI3D43L2GTDH55OFGG,1,1.23,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
QIH27G32J71DM0D3TJL02KQLFDQ0VEHTCPE3K20O7STCRCP4M15G,NLF95E7F65FFCI3RS8M1IR4VS1BB3J2TTB807ILLNGA56AV7EGB0,1,1.23,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
QIH27G32J71DM0D3TJL02KQLFDQ0VEHTCPE3K20O7STCRCP4M15G,NLF95E7F65FFCI3RS8M1IR4VS1BB3J2TTB807ILLNGA56AV7EGB0,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
OMQSQKCCPI39VDDG6EJ0L5HQA4L6AOH6D4CQ5B194LD18R4QK29G,0PJ2SGSIT5FS6BGKF6NEV04IP7SKG5UEH2MM4MR5TFH45JHTIDKG,1,17.0,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
OMQSQKCCPI39VDDG6EJ0L5HQA4L6AOH6D4CQ5B194LD18R4QK29G,0PJ2SGSIT5FS6BGKF6NEV04IP7SKG5UEH2MM4MR5TFH45JHTIDKG,1,-17.0,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
OMQSQKCCPI39VDDG6EJ0L5HQA4L6AOH6D4CQ5B194LD18R4QK29G,0PJ2SGSIT5FS6BGKF6NEV04IP7SKG5UEH2MM4MR5TFH45JHTIDKG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
OMQSQKCCPI39VDDG6EJ0L5HQA4L6AOH6D4CQ5B194LD18R4QK29G,0PJ2SGSIT5FS6BGKF6NEV04IP7SKG5UEH2MM4MR5TFH45JHTIDKG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
MSSH1E71LQ3CE6SKA0ED37FF51VMU49KSP29V2SQRHIC3LEB4GD0,NEQAI7U1B4DVBILIT7MHH0PRIFAL0B3DTAMR8LIM6RFFLHUEICF0,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
MSSH1E71LQ3CE6SKA0ED37FF51VMU49KSP29V2SQRHIC3LEB4GD0,NEQAI7U1B4DVBILIT7MHH0PRIFAL0B3DTAMR8LIM6RFFLHUEICF0,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
